type,geometry/type,geometry/coordinates/0,geometry/coordinates/1,properties/id_kabupaten,properties/id_provinsi,properties/id_kecamatan,properties/provinsi,properties/prov,properties/kabupaten,properties/kecamatan,properties/minggu
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,37
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,38
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,39
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,40
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,41
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,42
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,43
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,44
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,45
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,46
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,47
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,48
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,49
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,50
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,51
Feature,Point,115.11777,-8.19281,5108,51,5108050,BALI,BALI,KAB. BULELENG,SUKASADA,52
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,1
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,2
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,3
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,4
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,5
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,6
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,7
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,8
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,9
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,10
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,11
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,12
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,13
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,14
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,15
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,16
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,17
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,18
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,19
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,20
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,21
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,22
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,23
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,24
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,25
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,26
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,27
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,28
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,29
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,30
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,31
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,32
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,33
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,34
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,35
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,36
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,37
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,38
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,39
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,40
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,41
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,42
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,43
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,44
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,45
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,46
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,47
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,48
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,49
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,50
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,51
Feature,Point,115.3396,-8.13193,5108,51,5108090,BALI,BALI,KAB. BULELENG,TEJAKULA,52
